id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento,amount,date,beneficiary
TX_1687,2008-04-21,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,12.47,Copa e Cozinha,Qualidade,12.47,2008-04-21,unknown
TX_1688,2008-04-21,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,33.83,Copa e Cozinha,Depósito,33.83,2008-04-21,unknown
TX_1689,2008-04-21,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,73.51,Copa e Cozinha,Contabilidade,73.51,2008-04-21,unknown
TX_1690,2008-04-21,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,29.07,Refeição com Cliente,Vendas,29.07,2008-04-21,unknown
TX_1691,2008-04-21,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,73.61,Logística,Contabilidade,73.61,2008-04-21,unknown
TX_1692,2008-04-22,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,156.01,Refeição com Cliente,Gerência,156.01,2008-04-22,unknown
TX_1693,2008-04-22,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,11.06,Material de Escritório,Recursos Humanos,11.06,2008-04-22,unknown
TX_1694,2008-04-22,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,16.12,Material de Escritório,Recursos Humanos,16.12,2008-04-22,unknown
TX_1695,2008-04-22,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,67.77,Copa e Cozinha,Contabilidade,67.77,2008-04-22,unknown
TX_1696,2008-04-22,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,174.8,Viagem,Gerência,174.8,2008-04-22,unknown
TX_1697,2008-04-22,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,20.37,Copa e Cozinha,Depósito,20.37,2008-04-22,unknown
TX_1698,2008-04-22,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,59.99,Copa e Cozinha,Contabilidade,59.99,2008-04-22,unknown
TX_1699,2008-04-22,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,133.18,Viagem,Gerência,133.18,2008-04-22,unknown
TX_1700,2008-04-22,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,22.25,Manutenção,Contabilidade,22.25,2008-04-22,unknown
TX_1701,2008-04-22,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,46.58,Manutenção,Contabilidade,46.58,2008-04-22,unknown
TX_1702,2008-04-22,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,17.37,Material de Escritório,Contabilidade,17.37,2008-04-22,unknown
TX_1703,2008-04-22,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,11.72,Copa e Cozinha,Contabilidade,11.72,2008-04-22,unknown
TX_1704,2008-04-22,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,43.17,Refeição com Cliente,Vendas,43.17,2008-04-22,unknown
TX_1705,2008-04-22,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,28.0,Copa e Cozinha,Recursos Humanos,28.0,2008-04-22,unknown
TX_1706,2008-04-22,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,39.57,Refeição com Cliente,Vendas,39.57,2008-04-22,unknown
TX_1707,2008-04-22,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,18.74,Refeição com Cliente,Vendas,18.74,2008-04-22,unknown
TX_1708,2008-04-22,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,61.84,Logística,Administrativo,61.84,2008-04-22,unknown
TX_1709,2008-04-22,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,103.91,Viagem,Gerência,103.91,2008-04-22,unknown
TX_1710,2008-04-22,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,170.42,Refeição com Cliente,Vendas,170.42,2008-04-22,unknown
TX_1711,2008-04-22,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,40.17,Material de Escritório,Vendas,40.17,2008-04-22,unknown
TX_1712,2008-04-22,Toby Flenderson,RH,FedEx - Despesa de Correios,30.25,Correios,Recursos Humanos,30.25,2008-04-22,unknown
TX_1713,2008-04-22,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,10.74,Manutenção,Depósito,10.74,2008-04-22,unknown
TX_1714,2008-04-22,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,45.18,Refeição com Cliente,Vendas,45.18,2008-04-22,unknown
TX_1715,2008-04-22,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,115.12,Transporte Local,Vendas,115.12,2008-04-22,unknown
TX_1716,2008-04-22,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,7.19,Correios,Atendimento ao Cliente,7.19,2008-04-22,unknown
TX_1717,2008-04-22,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,81.8,Refeição,Vendas,81.8,2008-04-22,unknown
TX_1718,2008-04-22,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,41.64,Manutenção,Administrativo,41.64,2008-04-22,unknown
TX_1719,2008-04-22,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,62.71,Transporte Local,Vendas,62.71,2008-04-22,unknown
TX_1720,2008-04-23,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,12.52,Copa e Cozinha,Suprimentos,12.52,2008-04-23,unknown
TX_1721,2008-04-23,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,157.19,Refeição com Cliente,Vendas,157.19,2008-04-23,unknown
TX_1722,2008-04-23,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,127.68,Material de Escritório,Vendas,127.68,2008-04-23,unknown
TX_1723,2008-04-23,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,6.11,Diversos,Qualidade,6.11,2008-04-23,unknown
TX_1724,2008-04-23,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,92.4,Refeição,Vendas,92.4,2008-04-23,unknown
TX_1725,2008-04-23,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,35.64,Material de Escritório,Suprimentos,35.64,2008-04-23,unknown
TX_1726,2008-04-23,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,154.11,Transporte Local,Vendas,154.11,2008-04-23,unknown
TX_1727,2008-04-23,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,77.4,Copa e Cozinha,Contabilidade,77.4,2008-04-23,unknown
TX_1728,2008-04-23,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,67.34,Copa e Cozinha,Contabilidade,67.34,2008-04-23,unknown
TX_1729,2008-04-23,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,37.18,Material de Escritório,Depósito,37.18,2008-04-23,unknown
TX_1730,2008-04-23,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,171.58,Refeição com Cliente,Vendas,171.58,2008-04-23,unknown
TX_1731,2008-04-23,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,2.5,Logística,Atendimento ao Cliente,2.5,2008-04-23,unknown
TX_1732,2008-04-23,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,61.57,Material de Escritório,Contabilidade,61.57,2008-04-23,unknown
TX_1733,2008-04-23,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,22.17,Diversos,Suprimentos,22.17,2008-04-23,unknown
TX_1734,2008-04-23,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,71.35,Transporte Local,Vendas,71.35,2008-04-23,unknown
TX_1735,2008-04-23,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,126.69,Refeição com Cliente,Vendas,126.69,2008-04-23,unknown
TX_1736,2008-04-23,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,112.84,Viagem,Gerência,112.84,2008-04-23,unknown
TX_1737,2008-04-23,Jim Halpert,Vendedor,Estacionamento Central - Despesa de Transporte Local,43.95,Transporte Local,Vendas,43.95,2008-04-23,unknown
TX_1738,2008-04-23,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,33.23,Material de Escritório,Suprimentos,33.23,2008-04-23,unknown
TX_1739,2008-04-23,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,19.02,Diversos,Qualidade,19.02,2008-04-23,unknown
TX_1740,2008-04-23,Jim Halpert,Vendedor,Best Western Hotel - Despesa de Viagem,29.9,Viagem,Vendas,29.9,2008-04-23,unknown
TX_1741,2008-04-23,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,50.04,Manutenção,Contabilidade,50.04,2008-04-23,unknown
TX_1742,2008-04-23,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,30.3,Material de Escritório,Contabilidade,30.3,2008-04-23,unknown
TX_1743,2008-04-23,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,130.91,Refeição com Cliente,Vendas,130.91,2008-04-23,unknown
TX_1744,2008-04-23,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,132.63,Refeição com Cliente,Vendas,132.63,2008-04-23,unknown
TX_1745,2008-04-23,Kevin Malone,Contador,FedEx - Despesa de Correios,76.17,Correios,Contabilidade,76.17,2008-04-23,unknown
TX_1746,2008-04-23,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,59.0,Copa e Cozinha,Contabilidade,59.0,2008-04-23,unknown
TX_1747,2008-04-23,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,29.02,Correios,Depósito,29.02,2008-04-23,unknown
TX_1748,2008-04-23,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,145.77,Refeição com Cliente,Vendas,145.77,2008-04-23,unknown
TX_1749,2008-04-23,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,22.77,Logística,Recursos Humanos,22.77,2008-04-23,unknown
TX_1750,2008-04-23,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,39.22,Manutenção,Administrativo,39.22,2008-04-23,unknown
TX_1751,2008-04-23,Kevin Malone,Contador,FedEx - Despesa de Correios,79.61,Correios,Contabilidade,79.61,2008-04-23,unknown
TX_1752,2008-04-23,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,24.34,Transporte Local,Vendas,24.34,2008-04-23,unknown
TX_1753,2008-04-23,Kevin Malone,Contador,FedEx - Despesa de Correios,42.55,Correios,Contabilidade,42.55,2008-04-23,unknown
TX_1754,2008-04-23,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,2.07,Material de Escritório,Depósito,2.07,2008-04-23,unknown
TX_1755,2008-04-23,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,176.84,Refeição,Vendas,176.84,2008-04-23,unknown
TX_1756,2008-04-23,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,9.79,Manutenção,Contabilidade,9.79,2008-04-23,unknown
TX_1757,2008-04-23,Stanley Hudson,Vendedor,Estacionamento Central - Despesa de Transporte Local,32.69,Transporte Local,Vendas,32.69,2008-04-23,unknown
TX_1758,2008-04-23,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,44.39,Correios,Administrativo,44.39,2008-04-23,unknown
TX_1759,2008-04-23,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,35.51,Material de Escritório,Contabilidade,35.51,2008-04-23,unknown
TX_1760,2008-04-23,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,20.86,Diversos,Suprimentos,20.86,2008-04-23,unknown
TX_1761,2008-04-23,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,10.27,Manutenção,Depósito,10.27,2008-04-23,unknown
TX_1762,2008-04-23,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,50.4,Manutenção,Contabilidade,50.4,2008-04-23,unknown
TX_1763,2008-04-23,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,128.44,Refeição com Cliente,Vendas,128.44,2008-04-23,unknown
TX_1764,2008-04-23,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,134.2,Refeição com Cliente,Vendas,134.2,2008-04-23,unknown
TX_1765,2008-04-23,Michael Scott,Gerente Regional,Papelaria Local - Despesa de Material de Escritório,241.46,Material de Escritório,Gerência,241.46,2008-04-23,unknown
TX_1766,2008-04-23,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,3.41,Diversos,Suprimentos,3.41,2008-04-23,unknown
TX_1767,2008-04-24,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,34.75,Material de Escritório,Depósito,34.75,2008-04-24,unknown
TX_1768,2008-04-24,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,23.95,Manutenção,Recursos Humanos,23.95,2008-04-24,unknown
TX_1769,2008-04-24,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,55.43,Manutenção,Administrativo,55.43,2008-04-24,unknown
TX_1770,2008-04-24,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,78.09,Copa e Cozinha,Administrativo,78.09,2008-04-24,unknown
TX_1771,2008-04-24,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,16.23,Copa e Cozinha,Contabilidade,16.23,2008-04-24,unknown
TX_1772,2008-04-24,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,3.12,Copa e Cozinha,Atendimento ao Cliente,3.12,2008-04-24,unknown
TX_1773,2008-04-24,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,74.44,Copa e Cozinha,Contabilidade,74.44,2008-04-24,unknown
TX_1774,2008-04-24,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,25.78,Manutenção,Qualidade,25.78,2008-04-24,unknown
TX_1775,2008-04-24,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,53.47,Logística,Administrativo,53.47,2008-04-24,unknown
TX_1776,2008-04-24,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,25.6,Copa e Cozinha,Atendimento ao Cliente,25.6,2008-04-24,unknown
TX_1777,2008-04-24,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,113.4,Transporte Local,Vendas,113.4,2008-04-24,unknown
TX_1778,2008-04-24,Oscar Martinez,Contador,FedEx - Despesa de Correios,8.31,Correios,Contabilidade,8.31,2008-04-24,unknown
TX_1779,2008-04-24,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,17.66,Manutenção,Administrativo,17.66,2008-04-24,unknown
TX_1780,2008-04-24,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,9.72,Material de Escritório,Depósito,9.72,2008-04-24,unknown
TX_1781,2008-04-24,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,112.48,Material de Escritório,Vendas,112.48,2008-04-24,unknown
TX_1782,2008-04-24,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,36.05,Refeição com Cliente,Vendas,36.05,2008-04-24,unknown
TX_1783,2008-04-24,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,36.25,Material de Escritório,Recursos Humanos,36.25,2008-04-24,unknown
TX_1784,2008-04-24,Jim Halpert,Vendedor,Chili's - Despesa de Refeição com Cliente,73.05,Refeição com Cliente,Vendas,73.05,2008-04-24,unknown
TX_1785,2008-04-24,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,75.13,Copa e Cozinha,Contabilidade,75.13,2008-04-24,unknown
TX_1786,2008-04-24,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,29.94,Copa e Cozinha,Depósito,29.94,2008-04-24,unknown
TX_1787,2008-04-24,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,10.86,Material de Escritório,Qualidade,10.86,2008-04-24,unknown
TX_1788,2008-04-24,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,26.68,Correios,Depósito,26.68,2008-04-24,unknown
TX_1789,2008-04-24,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,74.23,Transporte Local,Vendas,74.23,2008-04-24,unknown
TX_1790,2008-04-24,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,280.29,Refeição,Gerência,280.29,2008-04-24,unknown
TX_1791,2008-04-24,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,40.7,Logística,Contabilidade,40.7,2008-04-24,unknown
TX_1792,2008-04-24,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,130.48,Transporte Local,Vendas,130.48,2008-04-24,unknown
TX_1793,2008-04-24,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,33.54,Material de Escritório,Depósito,33.54,2008-04-24,unknown
TX_1794,2008-04-24,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,11.06,Material de Escritório,Atendimento ao Cliente,11.06,2008-04-24,unknown
TX_1795,2008-04-24,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,62.59,Transporte Local,Vendas,62.59,2008-04-24,unknown
TX_1796,2008-04-24,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,31.44,Manutenção,Recursos Humanos,31.44,2008-04-24,unknown
TX_1797,2008-04-24,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,100.59,Viagem,Gerência,100.59,2008-04-24,unknown
TX_1798,2008-04-24,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,18.33,Material de Escritório,Recursos Humanos,18.33,2008-04-24,unknown
TX_1799,2008-04-24,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,13.69,Material de Escritório,Contabilidade,13.69,2008-04-24,unknown
TX_1800,2008-04-24,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,71.96,Manutenção,Contabilidade,71.96,2008-04-24,unknown
TX_1801,2008-04-24,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,74.95,Material de Escritório,Vendas,74.95,2008-04-24,unknown
TX_1802,2008-04-24,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,89.68,Transporte Local,Vendas,89.68,2008-04-24,unknown
TX_1803,2008-04-24,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,68.82,Copa e Cozinha,Contabilidade,68.82,2008-04-24,unknown
TX_1804,2008-04-24,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,7.88,Copa e Cozinha,Contabilidade,7.88,2008-04-24,unknown
TX_1805,2008-04-24,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,22.29,Material de Escritório,Administrativo,22.29,2008-04-24,unknown
TX_1806,2008-04-25,Phyllis Vance,Vendedor,Serpentinas Roxas (Festa),15.0,PPC (Comitê de Festas),Vendas,15.0,2008-04-25,unknown
TX_1807,2008-04-25,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,91.46,Transporte Local,Vendas,91.46,2008-04-25,unknown
TX_1808,2008-04-25,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,11.5,Material de Escritório,Administrativo,11.5,2008-04-25,unknown
TX_1809,2008-04-25,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,129.65,Refeição,Vendas,129.65,2008-04-25,unknown
TX_1810,2008-04-25,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,32.81,Transporte Local,Vendas,32.81,2008-04-25,unknown
TX_1811,2008-04-25,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,36.15,Copa e Cozinha,Recursos Humanos,36.15,2008-04-25,unknown
TX_1812,2008-04-25,Phyllis Vance,Vendedor,Amtrak Train - Despesa de Viagem,160.65,Viagem,Vendas,160.65,2008-04-25,unknown
TX_1813,2008-04-25,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,26.13,Logística,Contabilidade,26.13,2008-04-25,unknown
TX_1814,2008-04-25,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,83.18,Transporte Local,Vendas,83.18,2008-04-25,unknown
TX_1815,2008-04-25,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.65,Diversos,Atendimento ao Cliente,18.65,2008-04-25,unknown
TX_1816,2008-04-25,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,48.64,Manutenção,Administrativo,48.64,2008-04-25,unknown
TX_1817,2008-04-25,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,177.49,Material de Escritório,Vendas,177.49,2008-04-25,unknown
TX_1818,2008-04-25,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,57.59,Refeição com Cliente,Vendas,57.59,2008-04-25,unknown
TX_1819,2008-04-25,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,46.9,Refeição com Cliente,Vendas,46.9,2008-04-25,unknown
TX_1820,2008-04-25,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,7.82,Logística,Contabilidade,7.82,2008-04-25,unknown
TX_1821,2008-04-25,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,64.85,Copa e Cozinha,Contabilidade,64.85,2008-04-25,unknown
